,Return,RSI_14,WILLR_14,MACD_SIGNAL,MACD,ROC_14,Aobv,R(t-1),Vol(t-1)
2016-06-14,-0.00044801587209353233,0.7316570095162287,0.8939346648066467,0.5481669033357532,0.6679245253992232,0.5257368541711966,0.23457414161004023,0.6489322987242102,0.059796136471628944
2016-06-15,0.0021513579994298926,0.7540135861457244,0.954889114843725,0.5632586849515003,0.6809187999425825,0.5318930028837071,0.23781715799130182,0.6404632857965239,0.05909504754640517
2016-06-16,0.0006261153212294701,0.7286732554515486,0.8759084261165426,0.5775227385370946,0.6883671072126057,0.532484784743026,0.23481569997688387,0.6207699556809118,0.05886570637950919
2016-06-17,-0.0007151321095066887,0.7886119700147274,0.9171991849115213,0.592797575604376,0.7015036292101463,0.5447697278629545,0.23920499225245725,0.6615564089621565,0.06038592406500713
2016-06-20,-0.0027730347620982254,0.8046763325023532,0.8830426580426767,0.6084032483107065,0.7130156239978815,0.5390759586014555,0.24393721423246648,0.6376240155548036,0.0599062160802125
2016-06-21,-0.0007176339132188847,0.7611597073934548,0.8362579376682349,0.6223214481058873,0.7178901854999347,0.535739495216721,0.24039562893723676,0.6165786678305821,0.06118883776649332
2016-06-22,0.0006283634996895326,0.612710589609278,0.6445796736349897,0.6309838081153514,0.7094845130264787,0.5145023536979819,0.23713355127882108,0.5842883717964041,0.07189453529772209
2016-06-23,-0.001704516366067499,0.5789105548497595,0.556293233246322,0.6347695894926848,0.6987943049493738,0.5257967747380315,0.23412828100897232,0.6165394115423951,0.06466283159268069
2016-06-24,0.005391790804303298,0.6027640649024785,0.4000015251718678,0.6357027345186674,0.6916695090479901,0.5139444356142975,0.23711067774623618,0.637659290774394,0.06092034140073682
2016-06-27,0.004022207621416252,0.5224178772535707,0.20999908708574,0.6325312498123048,0.678348000605288,0.4698838707967926,0.23003859735339366,0.6010543619625882,0.03436530922895696
2016-06-28,0.0012463223303333937,0.6986326443457673,0.7157863450867707,0.6327992901526707,0.6878859952339245,0.5115479068208684,0.2352697049418267,0.7124016385905662,0.06205037623965383
2016-06-29,-0.000711317063984862,0.7886465426807139,0.8740185371024618,0.6395153285512556,0.7099919637965076,0.5309382321963318,0.24038453873961982,0.6909116801041278,0.07283317399728408
2016-06-30,0.002046475293021377,0.8125371197538178,0.9457367080519151,0.6510306222811119,0.7308768177203142,0.5364650180457928,0.24514258008595596,0.6473556073788681,0.07295478453456819
2016-07-01,0.0002663716796773574,0.7795848105104926,0.8444449480492346,0.6637764300229971,0.7428912410465855,0.5275466955967939,0.2379438288422076,0.6166385293821423,0.07468250936288723
2016-07-05,0.0026630751735441383,0.8206117299267557,0.9513891816838587,0.6786034513512486,0.7586348781069212,0.5319007342806948,0.24701561049285184,0.6599107073402779,0.07589301014482396
2016-07-06,0.0018592892389666105,0.8258042214610863,0.9210556699503951,0.6938496758555995,0.7701428077247183,0.5285318261329864,0.25522928810288653,0.6319793225925185,0.07602772169863788
2016-07-07,-0.0007069797496080943,0.8746350204747884,0.9090879419671783,0.7111871945120026,0.7876210419473502,0.5479299885783133,0.26068861116415537,0.6695856999500083,0.07775382933176998
2016-07-08,0.001503344235873838,0.9045598435003894,0.9947945214769283,0.7305914906730564,0.8064380303409178,0.5461079623976768,0.2660988947578369,0.6569735949316146,0.07720512176250141
2016-07-11,-0.0026490335696054412,0.8677752761039603,0.9531268632274311,0.7489187468360365,0.8159712346970469,0.5377814028083987,0.2610554541072027,0.6167065857877763,0.07909975781420679
2016-07-12,-0.0030101491551737247,0.8935866287888308,0.9901006547662667,0.7667785065707524,0.826844530771264,0.5516381984458192,0.26872155320990176,0.6513885051718422,0.07742719459096856
2016-07-13,0.0014207977253144488,0.7628494316653256,0.8415840489331372,0.7797137714262856,0.8222457791768356,0.5524160422216874,0.2653068120499156,0.5862340596714163,0.0766717615017435
2016-07-14,-0.0008867471587997722,0.6389112067880334,0.6732687504931989,0.7847492638030314,0.8041821179618508,0.5380631830217597,0.26121158329552846,0.5805678387608549,0.08666294661413258
2016-07-15,-0.003638910440914911,0.674498152820485,0.7524748353465105,0.7855533789227953,0.7932193183090781,0.5430063732891228,0.2670082909624247,0.6500932775539399,0.08693189482023322
2016-07-18,0.00017812794126026432,0.6395562226725271,0.5945944590454861,0.7819774829528983,0.7788737493945004,0.5481235731711644,0.2607489141136974,0.6138858775260031,0.0842028508591921
2016-07-19,0.0020484802229621124,0.5124084236666185,0.03809627807986282,0.7709851775631344,0.7512257130831924,0.4919667565135619,0.2580676855554681,0.5707020236892106,0.07974043711682181
2016-07-20,-0.0008887963045277614,0.5178979878785397,0.07476808721970662,0.7554994488071882,0.7284727833804435,0.4682450000522717,0.261164103386981,0.6305946996872568,0.06644355303947448
2016-07-21,0.0008895869661358358,0.5796681910076624,0.2897245543298046,0.7397781690754814,0.7171413542468562,0.4731898224276927,0.2642984704884643,0.6599421666562355,0.06886739120369414
2016-07-22,0.00017773213658101028,0.5481120745122542,0.19626801423632478,0.7231520042335194,0.7033739584428232,0.4720927478208135,0.2590245616686034,0.6138537247802237,0.06913082284220076
2016-07-25,-0.0011552230945361952,0.5756940084282991,0.2897245561402947,0.7073389982741316,0.6948327103743794,0.4649624768481741,0.2630376536468902,0.641758115802669,0.06595806711460332
2016-07-26,0.0,0.5813512159295487,0.3084130140813408,0.6925884746118682,0.6876921421265797,0.46441582264675096,0.265950216796035,0.630588490226968,0.06590958025431834
2016-07-27,0.0029359593111635274,0.535178542420311,0.18692022110198558,0.6774954860043956,0.6764971480942333,0.44092614225775295,0.2598159512391736,0.6096732545699706,0.05876926491324019
2016-07-28,-8.872647860036498e-05,0.5351785417206554,0.18692021929160185,0.6625657392741664,0.666788715239043,0.4295224497162989,0.2545356308988155,0.6277997167996419,0.05358027330961834
2016-07-29,0.0026614213902986794,0.635475061330842,0.4953332294198012,0.651527938224226,0.6698691735278953,0.4518817176255039,0.2591113771218234,0.6738674911036174,0.06431711379527118
2016-08-01,-0.004158499427255324,0.6314329918257477,0.5000036677172459,0.6430513958555196,0.6710717759516835,0.4420960870914747,0.2527501090824906,0.6264075215644673,0.06129596277708163
2016-08-02,-0.0029320463981056255,0.7107236137849996,0.9879492594399382,0.6393681127199111,0.6816050504633193,0.47482048429490037,0.25820735273170625,0.6695597505586371,0.06284359746937723
2016-08-03,0.0010692845828035313,0.5396633220345093,0.42169318055294736,0.6337330570962246,0.6724641815227962,0.4677037976578222,0.2518930447479077,0.562549218062627,0.0704758071382611
2016-08-04,0.0018693850873516826,0.4460571564683051,0.03571298934451128,0.6234702374193993,0.6528974965074721,0.4408781493299391,0.24534670903584246,0.5817933390973081,0.07475770781100331
2016-08-05,-0.003376320502077146,0.48169948818913677,0.2580621324851171,0.6117859586938011,0.6410855470627825,0.45290807743288214,0.2488172477525888,0.644577728376294,0.07598131283621552
2016-08-08,0.0006240500665675164,0.5409175253186289,0.48387572908989485,0.6017146578906369,0.6386243059354973,0.48694511551610675,0.25310534197490775,0.657132007266649,0.06751186563446179
2016-08-09,0.002583757315100188,0.43763159701092413,0.07526846936071097,0.5890423422657378,0.6229320105724618,0.4649442134727596,0.2485930178195216,0.5748222905483102,0.07778747540934883
2016-08-10,0.001155290893297467,0.4581359314999237,0.20999908291174196,0.575910651841649,0.6127527278309983,0.45617517608182395,0.25375879721261746,0.6375916086047729,0.07429077936482857
2016-08-11,-0.0026629064619737575,0.5382417824689514,0.49999999682780183,0.565973446821117,0.6146844730833247,0.4775851832083819,0.25927928964511715,0.6683411333377262,0.0794810511140379
2016-08-12,0.002402960498395723,0.5713621606984941,0.6300048827717255,0.5597343085833697,0.6205007343195881,0.47922615231695004,0.26241088419719616,0.645927244036874,0.07988598754218541
2016-08-15,-0.0017756987758082987,0.48617300800316465,0.33000183569704633,0.5529167694418474,0.6142914146285025,0.4616654210661446,0.25913650335079924,0.5860163817539964,0.08547228283356009
2016-08-16,-0.000622606907713319,0.5558661599351387,0.5999984718217959,0.5487352509088028,0.6186180574560702,0.48362878862953596,0.2625164143588947,0.6655042721003269,0.08874455471796358
2016-08-17,0.0018689843657166971,0.5011683065119065,0.4000015294334318,0.544253064939907,0.614752266781648,0.4726417106965024,0.2516857966799414,0.5999374479977704,0.09131966682018026
2016-08-18,0.0014213703699310631,0.4824365891557444,0.33000183226972923,0.538989477588678,0.6090474845945761,0.45072663812201624,0.24265646969204946,0.618030468753991,0.08450868995926439
2016-08-19,-0.002217688215695679,0.5396246052462791,0.5400009137772,0.5355693002423695,0.611735900960419,0.4627765660451726,0.24605786795802775,0.6571257191969442,0.0876830236269954
2016-08-22,0.001511363476811578,0.5805269328552687,0.875002382559346,0.5350358537551703,0.6192252373020973,0.4551499464490251,0.25175476384637163,0.6501022639934527,0.08350358711374596
2016-08-23,0.0002663007447005761,0.5071161677410083,0.5625035810353828,0.5336857667952629,0.6160858439775391,0.46715329627429625,0.24862091659790164,0.5930022461933634,0.07366566940870437
2016-08-24,-0.0003549956994942649,0.5522271894946615,0.775000474632076,0.5335534750992591,0.6193083627573671,0.4946541766230783,0.25309685104235724,0.651514333733695,0.06711720244561728
2016-08-25,-0.0010653652985820328,0.5601849406630012,0.812498808314712,0.5344140028371487,0.6225940659458437,0.48968220397098855,0.25710457120617336,0.6319782094358761,0.06649159717228395
2016-08-26,-0.0015997183660321213,0.5471168593761566,0.7624978557573068,0.5353540412037906,0.6234495805949549,0.4759311612208541,0.25430862841634405,0.6222295235655688,0.06390309970742088
2016-08-29,0.0027595264206334846,0.5076446913659427,0.6124949956637132,0.5349739080934043,0.6196001352477395,0.4902607132530857,0.24995278001795918,0.6110832019960348,0.05284295795677685
2016-08-30,-0.0005326692159386415,0.45155520017224404,0.1034437394934633,0.5318507255705193,0.6100150565786618,0.47649506141089243,0.2462160765584067,0.6026987340099668,0.05582884950893645
2016-08-31,-0.00017760585946191565,0.5478804553446112,0.6379337489035919,0.5302716953167607,0.6131414819863357,0.4775785733922308,0.2491832242739473,0.6710991040878079,0.05677715675444997
2016-09-01,-0.0009771751856602062,0.5283004507092888,0.5344768632008413,0.5290497963450748,0.6132819910000592,0.4671566281860242,0.24394137305657282,0.6194416709986809,0.05574712692175532
2016-09-02,-0.0013338211550778523,0.5215066391501025,0.49999999982807275,0.5278356322783354,0.612477379895703,0.482534355629295,0.23739625033487197,0.6250129253950515,0.047764799256247534
2016-09-06,0.0021369913487785386,0.4835805839228561,0.5061694668301682,0.5254890074041276,0.6078012741834325,0.46167370321331963,0.2343968717325072,0.6124669821800186,0.0421153702086145
2016-09-07,0.0005330746953970955,0.43421049866966377,0.32098183817846504,0.5209495194181917,0.5987496267895055,0.4644029511312177,0.22790598700852663,0.6068708942453629,0.04048966320192793
2016-09-08,-0.00346327490928533,0.5189422362641221,0.6172858056374513,0.5176798292070983,0.5999801156555861,0.4814354243270277,0.23109372568604136,0.6613309834176803,0.04546317433376518
2016-09-09,-0.004366404013896319,0.5388164056622009,0.6913570930903703,0.5159440276044902,0.6029720162993133,0.47318787175043936,0.23560864910649396,0.6361641266113632,0.041799349945087355
2016-09-12,0.0008054804903487867,0.4126890086538182,0.20987491638150702,0.5112136102958689,0.5916097168381029,0.44305811399678846,0.23081924329502246,0.5734578994004734,0.051749285259453284
2016-09-13,-0.002772290819529455,0.2949796305272593,9.682675772282323e-10,0.49979184284834827,0.5656418461620483,0.429820823295437,0.22673285204186133,0.5592870115084367,0.06438657505519228
2016-09-14,0.0012554872833505648,0.3274195277541916,0.1404944591031596,0.48569001445022303,0.5487624493771703,0.42549771106207535,0.23194073952903396,0.6404384106867572,0.062137996649997085
2016-09-15,0.0006269565057550608,0.2629319861006033,0.11184560605314053,0.4674904781926647,0.5252404590877844,0.40687811980949695,0.22831961672277035,0.5843000452616589,0.06571713591509584
2016-09-16,0.0007160922858981955,0.3138582223409374,0.2039502048215378,0.4491785480107818,0.5124823420596023,0.4167228196433409,0.2322250991273054,0.6474994119332412,0.06907955120614587
2016-09-19,-0.0008050444081247887,0.33915541643716407,0.2500025070977122,0.4325814782678643,0.5058606029393108,0.4270918261097285,0.2351726657126786,0.6376372142681567,0.07013998203792104
2016-09-20,0.0003580782011920469,0.3684685613725156,0.3239470644368627,0.41889512432330234,0.5044709973118657,0.4413126495561688,0.23868496595482616,0.6390358326112117,0.07006964698632698
2016-09-21,0.002505581917645383,0.3452873399181423,0.2605642492165242,0.4070031446866432,0.5012650756423453,0.419468103499134,0.23508325099439217,0.615167865106501,0.06037634390274345
2016-09-22,0.002053051499060654,0.36124718981806303,0.2887337917663102,0.3974729045677121,0.5012084425489349,0.4249253296984268,0.2383747869902278,0.633418277600809,0.06121520905585923
2016-09-23,-0.0002672258928025917,0.46551103279350203,0.4859152238548601,0.39302063591801817,0.5119932299700777,0.4413728754168031,0.24187027865161217,0.667114492793313,0.06928900340935432
2016-09-26,0.001247432820644212,0.5392088557852965,0.6478887586873442,0.39457975151222824,0.5294047936289556,0.460012473600607,0.24778915177663233,0.6600138945273477,0.07341498691643054
2016-09-27,0.001245878670699696,0.5289259248490474,0.6267629466780037,0.3997486418511546,0.5427385326163636,0.46659558892541503,0.24375699852119145,0.6236067091517769,0.07208946089180109
2016-09-28,0.00026663211027710965,0.5731935849383685,0.7253536621976001,0.40856542489720404,0.5586565788591171,0.46111833152361936,0.2487498401451984,0.6473730309444202,0.06928657854132549
2016-09-29,0.0,0.6151404535156125,0.9212613086810133,0.4208426684811635,0.5764179651054987,0.4655103959493989,0.2536952018606579,0.6473486453243112,0.07053321505106429
2016-09-30,-0.0010663119389177078,0.624088702728764,0.9448823149261955,0.4351247530227037,0.5915832983180056,0.48860146484510775,0.2565855846145688,0.6319834087901911,0.058751711433120454
2016-10-03,-0.002935437079075176,0.6240887028703257,0.9230782774415719,0.4500538473834949,0.6034952227865675,0.5157587399605329,0.2629621016756249,0.6277997171323866,0.03241898040057259
2016-10-04,-0.003390108536291514,0.5703569618983146,0.8244256145224584,0.46347955473683555,0.6085356068948692,0.504126314852386,0.24672033398130122,0.6110683484626802,0.03546597977119499
2016-10-05,-0.0013427761803621596,0.44410567945376345,0.525419459923445,0.4719473829020836,0.6008081211695789,0.5031106928255834,0.23801730140141975,0.5817401370666887,0.03689416251482598
2016-10-06,0.0,0.33300295047429673,0.18965563104770156,0.4730197026066694,0.5814210702710138,0.47431187169641453,0.23217987191514888,0.5746059430898036,0.05120397513406623
2016-10-07,0.00017931402741777624,0.2958993050439839,0.04385565664179669,0.4679139636593435,0.5611443825356378,0.4621501911968878,0.22861125426322793,0.6067303814865165,0.0526134626282946
2016-10-10,-0.00044813632315154894,0.2958993044866497,0.09166682486858013,0.45926796005815335,0.5456352240116469,0.4577379335937409,0.22537499597113914,0.6277997167556798,0.05185763423989355
2016-10-11,-0.001524237163148534,0.3052132159007207,0.13709553300768307,0.4491455734630923,0.5347359890484189,0.46380802005056815,0.22761972128253977,0.6306133112723759,0.0514346937463714
2016-10-12,0.00035920362166041997,0.29102351749012434,0.11111043864434611,0.438222500292563,0.5251302111802436,0.45883735374521656,0.2228486836108713,0.6207680655517093,0.05131826298026315
2016-10-13,0.001436230076510947,0.24475776180537626,0.007693934294561999,0.4257578106346316,0.5124607343726797,0.43406495381545745,0.21995743443527155,0.6038831003629483,0.04412865666764573
2016-10-14,-0.001703072930885674,0.26612163022720237,0.1007190282218311,0.4135512028088826,0.5048620491069679,0.4236895797234572,0.2233617785349918,0.6334359362654202,0.03683210141402275
2016-10-17,0.0017059783364110626,0.3486081573184504,0.21582413711865367,0.4039762976729548,0.5055093597983792,0.4341303440609472,0.22764450094284008,0.6503354254568126,0.04156225810538425
2016-10-18,0.0016134843054405046,0.29074940656747184,0.07913716557656214,0.39481331934430075,0.5003988580719116,0.4160427945565432,0.2249468103725232,0.6010770109134841,0.03927818011049854
2016-10-19,0.0005370072412336224,0.3812729306468825,0.21582413679705892,0.3885694541924395,0.5040931024594795,0.4188550459453426,0.2276897281549966,0.6545680115201977,0.041730760241430645
2016-10-20,-0.00035778993233859246,0.45751954406644413,0.3453208163449678,0.3865748072292128,0.5142948503128408,0.4270992112012849,0.2303756353903455,0.653116699930853,0.0466002965567756
2016-10-21,0.0006263394191678984,0.4817155856995846,0.38849003662857584,0.3882135451385683,0.525292251534581,0.4303915693225991,0.23283765926130273,0.6362258315791676,0.04754598604728166
2016-10-24,-0.001520148137010069,0.466019749526595,0.5050515917035707,0.39187927429526676,0.5332985474437097,0.43474244582919824,0.2297585698635663,0.6221856796671986,0.04710698063913972
2016-10-25,0.0,0.49646957312675377,0.6867514141198258,0.3975792804585899,0.5427080012105292,0.4566710696784032,0.23215959764763044,0.6376275312618223,0.039602784118826326
2016-10-26,-0.001970277749308136,0.42764088842867254,0.6250029833751748,0.40273579523600994,0.544736181273061,0.46823016570999637,0.2280971196330808,0.6039472610165986,0.027128453878744265
2016-10-27,-0.0025125518051213325,0.4276408874263913,0.6250029794170927,0.40749427289133566,0.5468893345605326,0.4765290162985457,0.2234461680074831,0.6277997167140904,0.024148208698268978
2016-10-28,0.0,0.3453336934387793,0.28125074861325583,0.4096983909022822,0.5414401514176119,0.4643519756330101,0.2194074299472072,0.5968843328570191,0.030204394167418974
2016-10-31,0.0012594403115888664,0.2604715942840431,0.13953797735138473,0.40750983190954637,0.5280035412384647,0.4477510107888917,0.21643768296660013,0.5883755773288821,0.037709378667632173
2016-11-01,-0.0024259143311557985,0.26047159311729784,0.13953797249986843,0.40288480071271493,0.5182310911743858,0.4505089972435834,0.21078809370246593,0.6277997164811155,0.03774301234106936
2016-11-02,0.0011708987142378113,0.3361106676052137,0.3023278436178445,0.39862425738551494,0.5163252849444449,0.4676668687178889,0.21897577866183596,0.647561439060697,0.03777689978807243
2016-11-03,-0.0013494199436594467,0.2559757582958928,0.19444326639157483,0.39226719978978936,0.5062997367006716,0.4504846702150221,0.21451786578850784,0.5897349959596074,0.044084633724860114
2016-11-04,0.00207184688868689,0.32186922747886637,0.31481794893795867,0.3865001472306808,0.5039829014466577,0.44885407688971457,0.2201574045610517,0.6461721432502473,0.04308338490683128
2016-11-07,-0.0011686197043726532,0.27843773731232124,0.17592788577930918,0.3801159280160311,0.4979628008070527,0.45103370707801216,0.21666867098884013,0.60662613608658,0.04196181174939258
2016-11-08,-0.0016200189378723362,0.3868233750373976,0.38888652762679154,0.3763041009288309,0.5023677661483215,0.4532817462237086,0.22018807588883602,0.6603088097566432,0.043855740757299644
2016-11-09,-0.009285123739865453,0.3463863767305554,0.26851890877054774,0.3732436426739373,0.502330376900106,0.43617959112148974,0.2165362817547881,0.6094630504650931,0.04021593324857735
2016-11-10,-0.004094673079060418,0.2948379463477576,0.10185224188251407,0.36924765940116255,0.4970683593671775,0.42294251929961063,0.21019892695406683,0.6023802002265972,0.04055467874581202
2016-11-11,-0.001827290578516494,0.10589766099795003,0.05660499573705047,0.3545948517868103,0.45811699333953065,0.36822712229705135,0.20295702791021514,0.4821079897362177,0.10260878255304967
2016-11-14,-0.004027482301201424,0.05615315475572871,0.012447607843464326,0.3297356692506113,0.41345038351812224,0.3395787669248568,0.19809709537327352,0.5635507065890583,0.1049497924287961
2016-11-15,0.000735243386175144,0.03699193045801438,0.011627425510589373,0.2981095561095337,0.3735376586154888,0.3377197505542515,0.1928034321389075,0.5991279258902861,0.10500308758128851
2016-11-16,0.0022040395363649434,0.0,0.05801984614941247,0.25983632381901833,0.3294306835158718,0.31338748120573634,0.18890072228377666,0.5646049905212198,0.10667925935382899
2016-11-17,-0.0037569508204308155,0.03099653326763721,0.0929367152263022,0.2207627018499777,0.3006829003679557,0.3296993520941988,0.19265198162770136,0.6393363290616674,0.11061181276829007
2016-11-18,-0.003219264810442657,0.12138600562438404,0.18215517041282503,0.18632609762139357,0.28987844958831993,0.35822876682467425,0.19595079556572312,0.662383028712586,0.11834656084078796
2016-11-21,0.0008304543287784849,0.07704741650396094,0.029740429730864548,0.1531001623236503,0.27057738976811513,0.3354538782902501,0.1911560179397809,0.5688498674285083,0.12029425122275386
2016-11-22,0.0009219848327972624,0.04476178846876663,0.003379101246869687,0.11956524643071398,0.24693267666668894,0.30843969056086407,0.18820048027487055,0.577286630646092,0.11619206566451126
2016-11-23,-0.00350034323842785,0.07702324824826448,0.03378327671670134,0.0893764362984551,0.23550543098310867,0.32806549527411943,0.19420530243142187,0.640830272363862,0.12006442841546808
2016-11-25,-9.245827511783489e-05,0.11342245101937418,0.06756655548249368,0.06482070279660845,0.2341294690332748,0.32656582686693736,0.19853325205142663,0.6422664671194577,0.11925514566345627
2016-11-28,0.0035130340135440807,0.07269715738396251,0.07647118167296962,0.042166740554637094,0.22389735752292844,0.31357736259733815,0.1966765103722806,0.5728762649280175,0.12095431689743505
2016-11-29,0.0011054363317730687,0.071676416990928,0.076687063950717,0.02282442990977418,0.21975218342157826,0.30058076492632035,0.19238460389453083,0.6263489649017503,0.11331516665094721
2016-11-30,-0.003956936711338455,0.20740450529514984,0.19444561798266735,0.01154993998396664,0.23403033057047767,0.32872426601925153,0.19615977647706703,0.6829222987860564,0.12986400087877673
2016-12-01,-0.005173665647134951,0.24668614772065459,0.28301870110885285,0.00825906126157544,0.25350840288782045,0.3451924254171251,0.20417850920711672,0.64514498250094,0.13378842401762736
2016-12-02,0.0031574696965734894,0.18383121926010046,0.16326522558787226,0.006844300850822105,0.25764950272956294,0.3777248619906609,0.19604818136354674,0.5657119133205646,0.09899727927038901
2016-12-05,0.0008332157941326468,0.11855258243695413,0.10344788647081904,0.0020485277417839898,0.2451917363442423,0.3711359211440727,0.18865032641570703,0.5466203690579396,0.10414763694926588
2016-12-06,-0.00018503628108412773,0.22022293265891915,0.33132332853894775,0.0,0.25127138451702835,0.40147364854102874,0.19453852821294287,0.6773431819148235,0.11467797900297261
2016-12-07,0.0025904932757709886,0.24593481234215384,0.38554271811944985,0.001835184523157174,0.2630832786507647,0.43126973179451444,0.20026886797847532,0.6408736036671282,0.10875185112396846
2016-12-08,-0.0018455713995358947,0.24299646769389452,0.37349192368471995,0.00692978970160979,0.27541351755728616,0.4256278649343042,0.19368960824223486,0.6248963358885873,0.10784172105915751
2016-12-09,-0.003050770422860505,0.32573509847820126,0.5806478545606146,0.017788561974730666,0.2984765469156113,0.42799141073645913,0.19858073195997408,0.6684468262730116,0.10929079953905751
2016-12-12,-0.0009272855852829887,0.2915781150789646,0.5185168415401671,0.0307289481474719,0.3129383314804717,0.4397558629279367,0.19072939190020485,0.5988410853536985,0.10333849622599584
2016-12-13,0.0012994189012836,0.23997168092691515,0.29599609261282456,0.04197023174254039,0.3159609147369924,0.44079436751058193,0.18540228478865028,0.5799304556672903,0.10270835202543749
2016-12-14,-0.005469005866812204,0.22520579544253208,0.21599730979465048,0.051566327669452516,0.3180113966056814,0.4300026629255341,0.1790498542505435,0.6132497930490888,0.10185068207272396
2016-12-15,-0.0012116436975363465,0.26985554892675767,0.32799681974363826,0.062078104149466296,0.3276502771037752,0.4323156508869419,0.18519122446525318,0.6481887379443242,0.10265152527341093
2016-12-16,0.0006532259465474866,0.18428129713806954,1.6849852624289952e-09,0.06754795832310256,0.31765551970741934,0.42019320063584215,0.1771870476195757,0.5419862234645629,0.11279501166069289
2016-12-19,0.0026111980838501303,0.16797750462615055,0.006370788483695766,0.0692138330653237,0.3084412788446194,0.41333863957970846,0.17202040180479103,0.608787964548356,0.112831782162999
2016-12-20,-0.000930131821543223,0.19111290087861113,0.10241290430543093,0.07009950082571548,0.30692133502081287,0.3959059283756437,0.17756983272169738,0.6380494042338715,0.10223283183939674
2016-12-21,0.0021412877729953816,0.2803879849694295,0.32846983131108587,0.0742939599690785,0.3187737520280669,0.40508054816232203,0.18254638561795447,0.6687717030494206,0.10757042498000566
2016-12-22,-0.0023225566835524125,0.26377069542626086,0.2651562012473664,0.08027781632010034,0.3277101400038883,0.4236445110642104,0.17549908488541227,0.6132051344315373,0.10034233053923039
2016-12-23,0.0002793442542823321,0.33491823405272325,0.4393954259201037,0.09037748916192379,0.34577335326989045,0.46869986619894616,0.18262141773620647,0.6613983981729047,0.08733718362435498
2016-12-27,-0.0007447573302772348,0.2894562638700813,0.25000144752175457,0.10088694927676406,0.35403459727607467,0.4349806606344151,0.17600004990588927,0.5913567682158911,0.08188937137851791
2016-12-28,0.0015838066344318058,0.2990222647959655,0.2727277976436323,0.11231106132351137,0.36429108229513063,0.4315833735317344,0.18061201255548998,0.6321828726323366,0.08100805852312658
2016-12-29,0.003069427914641931,0.2837859338938896,0.2121203369010256,0.12376352395770557,0.372156051128018,0.4281486131034823,0.17089145434425568,0.6161138220785901,0.08099914491712396
2016-12-30,0.0020400707360357373,0.34157652897343027,0.38793375227670557,0.13722664910126842,0.386780314143382,0.42199157321338165,0.17721563953530686,0.6526510306962379,0.07666690319317519
2017-01-03,0.0010179586603442647,0.44247330149305275,0.6964257685157798,0.15544852191597597,0.412115563226684,0.45215569424443464,0.18361000488315263,0.6759617308061482,0.08463766579355578
2017-01-04,0.0002773299418015185,0.5020691664562775,0.9433916083645555,0.17873191915720005,0.44171629966497994,0.4835907850482191,0.19241146296688433,0.6598102151133058,0.08082824936268013
2017-01-05,0.004159007304334494,0.5306412807857321,0.9568940567461144,0.20581945901962473,0.4704837554363179,0.49563801814254227,0.19812482086731584,0.6437723808467498,0.08028632367337185
2017-01-06,-0.0033133971955428,0.5386208053902668,0.9827549928316395,0.2348409542919359,0.4954793050378997,0.48930982469470724,0.2070765164718893,0.6321512670868997,0.0793908450157488
2017-01-09,0.0016622061469571126,0.6466447677241505,0.9814822664842455,0.26876650958043047,0.5318885621313529,0.5492654367531429,0.2121192639851724,0.6930581857969957,0.05824214378755818
2017-01-10,-0.00027656291102862163,0.5428245907196,0.7592600505489284,0.30081157580956,0.5485646599447953,0.5361070110531296,0.2068678821292209,0.5758096128906416,0.07055363291759036
2017-01-11,0.001198794268639114,0.5842610643118985,0.8590608170100493,0.33229041134932924,0.5684305769201284,0.5423988824112136,0.21102029471507028,0.6538811871361371,0.0712160751005446
2017-01-12,0.0003684343339760421,0.5755691781679212,0.8389273811839497,0.36182982886210413,0.5832425039979455,0.524408218738527,0.203282282612199,0.6234602030638365,0.06890834109886788
2017-01-13,-0.0017494009790857135,0.6067919691427917,0.7931028445831545,0.39024525842489266,0.5995081224678348,0.5376800401526081,0.20854423481275414,0.6466098494449442,0.0667306854303976
2017-01-17,0.003412679882224934,0.6165073366241484,0.8160919056063989,0.4171184682313676,0.6135873907738035,0.5266383859322061,0.21425152776136389,0.6335807748665777,0.06491344888179627
2017-01-18,-0.00432026120735185,0.5542722392131907,0.7068949675553563,0.4398467687338941,0.6177685778429112,0.530217732426644,0.20786478692437976,0.6003500829965253,0.061949352866778884
2017-01-19,-0.002584922268147438,0.6451825500267134,0.9195404815592072,0.462710737319217,0.6336854592474481,0.5497456682617503,0.2132636337517688,0.6813476541474978,0.06814730671312078
2017-01-20,0.0003702417177746664,0.5093286944304285,0.6257658729399119,0.479714554328949,0.6293083419941751,0.5273692888003253,0.20912560376595385,0.5600110341735214,0.08777416880163788
2017-01-23,0.0027756792864623847,0.4420150469582824,0.30468732111711183,0.48931828228200075,0.6157103224467348,0.5014341483101428,0.20301733085975718,0.5872400208026733,0.0939661293555764
2017-01-24,-0.001568538228948424,0.4528834421498982,0.2916661366095854,0.49420638485212165,0.6062075128908951,0.48473621448924664,0.20832572326283316,0.6336091334157399,0.0881363694416615
2017-01-25,-0.0026799826077159583,0.5309608137433496,0.541662956032201,0.4989653878248443,0.6090925502713928,0.48927931454065865,0.21187718576531547,0.6713525571679951,0.09058344548522819
2017-01-26,0.0006486257969966491,0.4869046758766409,0.3454525308989851,0.5016431863981952,0.6052524891358823,0.47327712396612037,0.20682958629057496,0.603187978575493,0.09209709329347622
