Date,processed_price,,,,,
11/12/2018,0.007083105,0,0.056020787,0.021893367,0.046361962,0.019317648
11/19/2018,0.040566963,0.007083105,0,0.056020787,0.021893367,0.046361962
11/26/2018,0.03992291,0.040566963,0.007083105,0,0.056020787,0.021893367
12/3/2018,0.054732681,0.03992291,0.040566963,0.007083105,0,0.056020787
12/10/2018,0.093367978,0.054732681,0.03992291,0.040566963,0.007083105,0
12/17/2018,0.098518925,0.093367978,0.054732681,0.03992291,0.040566963,0.007083105
12/24/2018,0.113329187,0.098518925,0.093367978,0.054732681,0.03992291,0.040566963
12/31/2018,0.141017554,0.113329187,0.098518925,0.093367978,0.054732681,0.03992291
1/7/2019,0.17128164,0.141017554,0.113329187,0.098518925,0.093367978,0.054732681
1/14/2019,0.162266869,0.17128164,0.141017554,0.113329187,0.098518925,0.093367978
1/21/2019,0.149388273,0.162266869,0.17128164,0.141017554,0.113329187,0.098518925
1/28/2019,0.170637588,0.149388273,0.162266869,0.17128164,0.141017554,0.113329187
2/4/2019,0.189311183,0.170637588,0.149388273,0.162266869,0.17128164,0.141017554
2/11/2019,0.213135726,0.189311183,0.170637588,0.149388273,0.162266869,0.17128164
2/18/2019,0.210560498,0.213135726,0.189311183,0.170637588,0.149388273,0.162266869
2/25/2019,0.21699955,0.210560498,0.213135726,0.189311183,0.170637588,0.149388273
3/4/2019,0.167417816,0.21699955,0.210560498,0.213135726,0.189311183,0.170637588
3/11/2019,0.218931217,0.167417816,0.21699955,0.210560498,0.213135726,0.189311183
3/18/2019,0.236316707,0.218931217,0.167417816,0.21699955,0.210560498,0.213135726
3/25/2019,0.295557265,0.236316707,0.218931217,0.167417816,0.21699955,0.210560498
4/1/2019,0.324533246,0.295557265,0.236316707,0.218931217,0.167417816,0.21699955
4/8/2019,0.280747003,0.324533246,0.295557265,0.236316707,0.218931217,0.167417816
4/15/2019,0.273019845,0.280747003,0.324533246,0.295557265,0.236316707,0.218931217
4/22/2019,0.267868898,0.273019845,0.280747003,0.324533246,0.295557265,0.236316707
4/29/2019,0.301352265,0.267868898,0.273019845,0.280747003,0.324533246,0.295557265
5/6/2019,0.277527231,0.301352265,0.267868898,0.273019845,0.280747003,0.324533246
5/13/2019,0.298776546,0.277527231,0.301352265,0.267868898,0.273019845,0.280747003
5/20/2019,0.321957527,0.298776546,0.277527231,0.301352265,0.267868898,0.273019845
5/27/2019,0.346426613,0.321957527,0.298776546,0.277527231,0.301352265,0.267868898
6/3/2019,0.410174066,0.346426613,0.321957527,0.298776546,0.277527231,0.301352265
6/10/2019,0.418544785,0.410174066,0.346426613,0.321957527,0.298776546,0.277527231
6/17/2019,0.421120504,0.418544785,0.410174066,0.346426613,0.321957527,0.298776546
6/24/2019,0.456536029,0.421120504,0.418544785,0.410174066,0.346426613,0.321957527
7/1/2019,0.4713458,0.456536029,0.421120504,0.418544785,0.410174066,0.346426613
7/8/2019,0.454603871,0.4713458,0.456536029,0.421120504,0.418544785,0.410174066
7/15/2019,0.435286714,0.454603871,0.4713458,0.456536029,0.421120504,0.418544785
7/22/2019,0.459755309,0.435286714,0.454603871,0.4713458,0.456536029,0.421120504
7/29/2019,0.462331028,0.459755309,0.435286714,0.454603871,0.4713458,0.456536029
8/5/2019,0.509980605,0.462331028,0.459755309,0.435286714,0.454603871,0.4713458
8/12/2019,0.554410901,0.509980605,0.462331028,0.459755309,0.435286714,0.454603871
8/19/2019,0.620734073,0.554410901,0.509980605,0.462331028,0.459755309,0.435286714
8/26/2019,0.627817177,0.620734073,0.554410901,0.509980605,0.462331028,0.459755309
9/2/2019,0.650354106,0.627817177,0.620734073,0.554410901,0.509980605,0.462331028
9/9/2019,0.620734073,0.650354106,0.627817177,0.620734073,0.554410901,0.509980605
9/16/2019,0.4971025,0.620734073,0.650354106,0.627817177,0.620734073,0.554410901
9/23/2019,0.572440444,0.4971025,0.620734073,0.650354106,0.627817177,0.620734073
9/30/2019,0.586606653,0.572440444,0.4971025,0.620734073,0.650354106,0.627817177
10/7/2019,0.630392897,0.586606653,0.572440444,0.4971025,0.620734073,0.650354106
10/14/2019,0.560206392,0.630392897,0.586606653,0.572440444,0.4971025,0.620734073
10/21/2019,0.564713777,0.560206392,0.630392897,0.586606653,0.572440444,0.4971025
10/28/2019,0.553123287,0.564713777,0.560206392,0.630392897,0.586606653,0.572440444
11/4/2019,0.573084496,0.553123287,0.564713777,0.560206392,0.630392897,0.586606653
11/11/2019,0.500965833,0.573084496,0.553123287,0.564713777,0.560206392,0.630392897
11/18/2019,0.53960113,0.500965833,0.573084496,0.553123287,0.564713777,0.560206392
11/25/2019,0.569221163,0.53960113,0.500965833,0.573084496,0.553123287,0.564713777
12/2/2019,0.56857711,0.569221163,0.53960113,0.500965833,0.573084496,0.553123287
12/9/2019,0.546683743,0.56857711,0.569221163,0.53960113,0.500965833,0.573084496
12/16/2019,0.565357339,0.546683743,0.56857711,0.569221163,0.53960113,0.500965833
12/23/2019,0.533805639,0.565357339,0.546683743,0.56857711,0.569221163,0.53960113
12/30/2019,0.553766848,0.533805639,0.565357339,0.546683743,0.56857711,0.569221163
1/6/2020,0.578235935,0.553766848,0.533805639,0.565357339,0.546683743,0.56857711
1/13/2020,0.576304268,0.578235935,0.553766848,0.533805639,0.565357339,0.546683743
1/20/2020,0.580811654,0.576304268,0.578235935,0.553766848,0.533805639,0.565357339
1/27/2020,0.62846123,0.580811654,0.576304268,0.578235935,0.553766848,0.533805639
2/3/2020,0.683837964,0.62846123,0.580811654,0.576304268,0.578235935,0.553766848
2/10/2020,0.656149597,0.683837964,0.62846123,0.580811654,0.576304268,0.578235935
2/17/2020,0.660656983,0.656149597,0.683837964,0.62846123,0.580811654,0.576304268
2/24/2020,0.69993584,0.660656983,0.656149597,0.683837964,0.62846123,0.580811654
3/2/2020,0.784932608,0.69993584,0.660656983,0.656149597,0.683837964,0.62846123
3/9/2020,0.890534637,0.784932608,0.69993584,0.660656983,0.656149597,0.683837964
3/16/2020,0.504185605,0.890534637,0.784932608,0.69993584,0.660656983,0.656149597
3/23/2020,0.386349032,0.504185605,0.890534637,0.784932608,0.69993584,0.660656983
3/30/2020,0.743078031,0.386349032,0.504185605,0.890534637,0.784932608,0.69993584
4/6/2020,0.705087279,0.743078031,0.386349032,0.504185605,0.890534637,0.784932608
4/13/2020,0.85125578,0.705087279,0.743078031,0.386349032,0.504185605,0.890534637
4/20/2020,0.85125578,0.85125578,0.705087279,0.743078031,0.386349032,0.504185605
4/27/2020,0.858338885,0.85125578,0.85125578,0.705087279,0.743078031,0.386349032
5/4/2020,0.826787185,0.858338885,0.85125578,0.85125578,0.705087279,0.743078031
5/11/2020,0.800386432,0.826787185,0.858338885,0.85125578,0.85125578,0.705087279
5/18/2020,0.83708957,0.800386432,0.826787185,0.858338885,0.85125578,0.85125578
5/25/2020,0.863490323,0.83708957,0.800386432,0.826787185,0.858338885,0.85125578
6/1/2020,0.87701248,0.863490323,0.83708957,0.800386432,0.826787185,0.858338885
6/8/2020,0.828718851,0.87701248,0.863490323,0.83708957,0.800386432,0.826787185
6/15/2020,0.872505094,0.828718851,0.87701248,0.863490323,0.83708957,0.800386432
6/22/2020,0.886671304,0.872505094,0.828718851,0.87701248,0.863490323,0.83708957
6/29/2020,0.900193461,0.886671304,0.872505094,0.828718851,0.87701248,0.863490323
7/6/2020,0.911783952,0.900193461,0.886671304,0.872505094,0.828718851,0.87701248
7/13/2020,0.931101109,0.911783952,0.900193461,0.886671304,0.872505094,0.828718851
7/20/2020,0.956213757,0.931101109,0.911783952,0.900193461,0.886671304,0.872505094
7/27/2020,0.981970457,0.956213757,0.931101109,0.911783952,0.900193461,0.886671304
8/3/2020,1,0.981970457,0.956213757,0.931101109,0.911783952,0.900193461
8/10/2020,0.991629281,1,0.981970457,0.956213757,0.931101109,0.911783952
8/17/2020,0.912427513,0.991629281,1,0.981970457,0.956213757,0.931101109
8/24/2020,0.943335652,0.912427513,0.991629281,1,0.981970457,0.956213757
8/31/2020,0.906632514,0.943335652,0.912427513,0.991629281,1,0.981970457
9/7/2020,0.905988461,0.906632514,0.943335652,0.912427513,0.991629281,1
9/14/2020,0.923374443,0.905988461,0.906632514,0.943335652,0.912427513,0.991629281
9/21/2020,0.913715619,0.923374443,0.905988461,0.906632514,0.943335652,0.912427513
9/28/2020,0.907920128,0.913715619,0.923374443,0.905988461,0.906632514,0.943335652
10/5/2020,0.893110357,0.907920128,0.913715619,0.923374443,0.905988461,0.906632514
10/12/2020,0.881519866,0.893110357,0.907920128,0.913715619,0.923374443,0.905988461
10/19/2020,0.892466304,0.881519866,0.893110357,0.907920128,0.913715619,0.923374443
10/26/2020,0.86542199,0.892466304,0.881519866,0.893110357,0.907920128,0.913715619
11/2/2020,0.848036008,0.86542199,0.892466304,0.881519866,0.893110357,0.907920128
11/9/2020,0.886671304,0.848036008,0.86542199,0.892466304,0.881519866,0.893110357
11/16/2020,0.876368428,0.886671304,0.848036008,0.86542199,0.892466304,0.881519866
11/23/2020,0.918223004,0.876368428,0.886671304,0.848036008,0.86542199,0.892466304
11/30/2020,0.916291338,0.918223004,0.876368428,0.886671304,0.848036008,0.86542199
12/7/2020,0.873148656,0.916291338,0.918223004,0.876368428,0.886671304,0.848036008
12/14/2020,0.901481075,0.873148656,0.916291338,0.918223004,0.876368428,0.886671304
12/21/2020,0.886027252,0.901481075,0.873148656,0.916291338,0.918223004,0.876368428
12/28/2020,0.898905356,0.886027252,0.901481075,0.873148656,0.916291338,0.918223004
1/4/2021,0.911783952,0.898905356,0.886027252,0.901481075,0.873148656,0.916291338
1/11/2021,0.840309342,0.911783952,0.898905356,0.886027252,0.901481075,0.873148656
1/18/2021,0.85125578,0.840309342,0.911783952,0.898905356,0.886027252,0.901481075
1/25/2021,0.85125578,0.85125578,0.840309342,0.911783952,0.898905356,0.886027252
2/1/2021,0.855119113,0.85125578,0.85125578,0.840309342,0.911783952,0.898905356
2/8/2021,0.816484308,0.855119113,0.85125578,0.85125578,0.840309342,0.911783952
2/15/2021,0.808113589,0.816484308,0.855119113,0.85125578,0.85125578,0.840309342
2/22/2021,0.760463521,0.808113589,0.816484308,0.855119113,0.85125578,0.85125578
3/1/2021,0.728267769,0.760463521,0.808113589,0.816484308,0.855119113,0.85125578
3/8/2021,0.66001293,0.728267769,0.760463521,0.808113589,0.816484308,0.855119113
3/15/2021,0.62846123,0.66001293,0.728267769,0.760463521,0.808113589,0.816484308
3/22/2021,0.610431687,0.62846123,0.66001293,0.728267769,0.760463521,0.808113589
