Date,y_true,y_pred
10/7/2019,113.227765,112.9803494
10/14/2019,113.1476102,113.425845
10/21/2019,113.8690029,113.3633764
10/28/2019,113.8690029,113.9059809
11/4/2019,113.8690029,113.9059809
11/11/2019,113.8088874,113.9059809
11/18/2019,113.8690029,113.8619897
11/25/2019,113.2678433,113.9059809
12/2/2019,113.989236,113.5131772
12/9/2019,114.3900097,113.9968504
12/16/2019,114.8709401,114.3251296
12/23/2019,114.8108226,114.7609621
12/30/2019,114.9711321,114.7045025
1/6/2020,114.3900097,114.8422981
1/13/2020,114.1896238,114.3605899
1/20/2020,112.8670677,114.1962046
1/27/2020,111.8050168,113.1472423
2/3/2020,111.7048229,112.3702028
2/10/2020,111.9452871,112.30072
2/17/2020,112.2057905,112.4686665
2/24/2020,109.8612618,112.6550748
3/2/2020,109.3602942,111.1653693
3/9/2020,106.855456,110.909262
3/16/2020,104.5109273,107.0622013
3/23/2020,105.4727861,107.5470918
3/30/2020,105.4727861,107.1595135
4/6/2020,105.7533287,107.1595135
4/13/2020,105.5128625,107.0925357
4/20/2020,104.0299988,104.8522192
4/27/2020,104.1502319,103.4868388
5/4/2020,105.132128,103.5956596
5/11/2020,105.0319341,104.4969629
5/18/2020,105.7332895,104.4039948
5/25/2020,106.1941788,105.0592944
6/1/2020,107.2762689,105.4954591
6/8/2020,106.6550701,106.5353733
6/15/2020,107.296308,105.9357643
6/22/2020,106.7352248,106.5548283
6/29/2020,107.5568114,106.2251079
7/6/2020,107.9575852,106.9961079
7/13/2020,107.9575852,107.3761087
7/20/2020,108.4385136,107.3761087
7/27/2020,108.5186684,107.8352151
8/3/2020,108.9795596,107.5907677
8/10/2020,109.1198299,108.033376
8/17/2020,109.240063,108.1720429
8/24/2020,109.7410306,108.2922859
8/31/2020,108.919444,108.8060918
9/7/2020,108.4385136,107.9729186
9/14/2020,109.5005664,107.5139033
9/21/2020,108.5387075,108.5562456
9/28/2020,108.1178947,107.6076132
10/5/2020,109.3202178,107.221221
10/12/2020,109.1799474,108.9896453
10/19/2020,109.1599083,108.8625897
10/26/2020,107.937546,108.8444437
11/2/2020,108.8593265,107.7408651
11/9/2020,109.3402569,108.5724357
11/16/2020,109.8412246,109.0078017
11/23/2020,110.6828504,109.4620524
11/30/2020,110.7229268,110.2261353
12/7/2020,111.1237005,110.2625305
12/14/2020,112.0254419,110.6264609
12/21/2020,111.8450951,111.3674534
12/28/2020,112.045481,111.1870365
1/4/2021,113.1275711,111.387478
1/11/2021,113.2478041,112.4564075
1/18/2021,112.8269912,112.5730225
1/25/2021,113.0273772,112.1612468
2/1/2021,114.3900097,112.3475098
2/8/2021,115.2917511,113.6074253
2/15/2021,115.6925268,114.4328834
2/22/2021,116.1133377,114.7971104
