,Date,y_true,y_pred
139,2019-08-12,111.78968499049155,111.25957050476477
140,2019-08-19,112.47555673883727,111.78968499049155
141,2019-08-26,113.45409038604714,111.78968499049155
142,2019-09-02,113.72018845984337,111.78968499049155
143,2019-09-09,114.058595708687,111.78968499049155
144,2019-09-16,113.73666363798506,111.78968499049155
145,2019-09-23,112.08335165442163,113.73666363798506
146,2019-09-30,112.76070327309917,113.73666363798506
147,2019-10-07,113.06446952923753,113.73666363798506
148,2019-10-14,113.68388854509854,113.73666363798506
149,2019-10-21,112.88848172006004,113.73666363798506
150,2019-10-28,112.8046829237064,112.88848172006004
151,2019-11-04,112.6401137488061,112.88848172006004
152,2019-11-11,112.8683990731894,112.88848172006004
153,2019-11-18,111.97823422854539,112.88848172006004
154,2019-11-25,112.31804707591104,112.88848172006004
155,2019-12-02,112.76104177473871,112.31804707591104
156,2019-12-09,112.83180306483105,112.31804707591104
157,2019-12-16,112.56183252680334,112.31804707591104
158,2019-12-23,112.7546830235152,112.31804707591104
159,2019-12-30,112.38183488166864,112.31804707591104
160,2020-01-06,112.57294230574676,112.38183488166864
161,2020-01-13,112.92290414496408,112.38183488166864
162,2020-01-20,112.96043839148061,112.38183488166864
163,2020-01-27,113.0253199951327,112.38183488166864
164,2020-02-03,113.65196621586435,112.38183488166864
165,2020-02-10,114.47863051534647,113.65196621586435
166,2020-02-17,114.26878669135371,113.65196621586435
167,2020-02-24,114.28951118505888,113.65196621586435
168,2020-03-02,114.80022538225599,113.65196621586435
169,2020-03-09,115.98853369199968,113.65196621586435
170,2020-03-16,117.5637673826544,115.98853369199968
171,2020-03-23,112.85792092263748,115.98853369199968
172,2020-03-30,110.49688036986136,115.98853369199968
173,2020-04-06,114.68012197520815,115.98853369199968
174,2020-04-13,114.93644481279307,115.98853369199968
175,2020-04-20,116.8689541241614,114.93644481279307
176,2020-04-27,117.21390800774492,114.93644481279307
177,2020-05-04,117.36691177522287,114.93644481279307
178,2020-05-11,116.98695097217646,114.93644481279307
179,2020-05-18,116.57834459215825,114.93644481279307
180,2020-05-25,116.97917540849956,116.57834459215825
181,2020-06-01,117.3915070963826,116.57834459215825
182,2020-06-08,117.63965367529511,116.57834459215825
183,2020-06-15,117.06056965616654,116.57834459215825
184,2020-06-22,117.52239945406903,116.57834459215825
185,2020-06-29,117.78769495685266,117.52239945406903
186,2020-07-06,118.00959550280741,117.52239945406903
187,2020-07-13,118.19881590943754,117.52239945406903
188,2020-07-20,118.48193936563072,117.52239945406903
189,2020-07-27,118.85663325785562,117.52239945406903
190,2020-08-03,119.25598600529527,118.85663325785562
191,2020-08-10,119.55999755859375,118.85663325785562
192,2020-08-17,119.50621381647865,118.85663325785562
193,2020-08-24,118.47427017581958,118.85663325785562
194,2020-08-31,118.68903262462858,118.85663325785562
195,2020-09-07,118.25360056911788,118.68903262462858
196,2020-09-14,118.1675622419612,118.68903262462858
197,2020-09-21,118.37662409941309,118.68903262462858
198,2020-09-28,118.28926481615831,118.68903262462858
199,2020-10-05,118.19886244570228,118.68903262462858
200,2020-10-12,117.99155978042344,118.19886244570228
201,2020-10-19,117.80494510283259,118.19886244570228
202,2020-10-26,117.91293185034333,118.19886244570228
203,2020-11-02,117.5831172083818,118.19886244570228
204,2020-11-09,117.29982538688618,118.19886244570228
205,2020-11-16,117.74796537396887,117.29982538688618
206,2020-11-23,117.69496817069258,117.29982538688618
207,2020-11-30,118.22577061198186,117.29982538688618
208,2020-12-07,118.2955849968798,117.29982538688618
209,2020-12-14,117.75115745826596,117.29982538688618
210,2020-12-21,118.01969417230791,117.75115745826596
211,2020-12-28,117.86814882770742,117.75115745826596
212,2021-01-04,118.00732958650222,117.75115745826596
213,2021-01-11,118.19841144223795,117.75115745826596
214,2021-01-18,117.30991924608668,117.75115745826596
215,2021-01-25,117.292620503689,117.30991924608668
216,2021-02-01,117.28953266947467,117.30991924608668
217,2021-02-08,117.33884972494579,117.30991924608668
218,2021-02-15,116.84895146583682,117.30991924608668
219,2021-02-22,116.65345442309543,117.30991924608668
220,2021-03-01,116.00348693949175,116.65345442309543
221,2021-03-08,115.47188187811123,116.65345442309543
222,2021-03-15,114.49595079436172,116.65345442309543
223,2021-03-22,113.91447455283706,116.65345442309543
