Date,y_true,y_pred
1/14/2019,106.5042714,106.5423017
1/21/2019,106.4702789,106.6449343
1/28/2019,106.2979732,106.7549996
2/4/2019,106.5415046,106.8837867
2/11/2019,106.8260154,106.8857585
2/18/2019,107.18433,106.9271777
2/25/2019,107.215048,107.1533932
3/4/2019,107.3036471,107.3651283
3/11/2019,106.6794568,107.6430554
3/18/2019,107.2329779,107.9264862
3/25/2019,107.5561951,108.0788888
4/1/2019,108.3785717,107.7701529
4/8/2019,108.8993908,107.8298355
4/15/2019,108.4271607,107.7872846
4/22/2019,108.2431246,107.8321162
4/29/2019,108.1437852,107.9368882
5/6/2019,108.5582592,108.1177645
5/13/2019,108.3247074,108.4126377
5/20/2019,108.5573063,108.6936531
5/27/2019,108.8980474,108.9033546
6/3/2019,109.2747189,109.1250187
6/10/2019,110.1648126,110.2096737
6/17/2019,110.4317447,110.3388403
6/24/2019,110.5126398,110.3629093
7/1/2019,110.9842263,110.4283276
7/8/2019,111.2595705,110.4601235
7/15/2019,111.0926133,110.3048402
7/22/2019,110.8134639,110.4276227
7/29/2019,111.0794783,110.5821097
8/5/2019,111.1602096,110.6664574
8/12/2019,111.789685,110.6951856
8/19/2019,112.4755567,113.7662406
8/26/2019,113.4540904,113.3872247
9/2/2019,113.7201885,113.2679902
9/9/2019,114.0585957,113.2069927
9/16/2019,113.7366636,113.3175084
9/23/2019,112.0833517,113.0744763
9/30/2019,112.7607033,113.0878789
10/7/2019,113.0644695,112.9993588
10/14/2019,113.6838885,112.9896221
10/21/2019,112.8884817,112.6323046
10/28/2019,112.8046829,112.5701553
11/4/2019,112.6401137,112.636239
11/11/2019,112.8683991,112.7086006
11/18/2019,111.9782342,112.6680105
11/25/2019,112.3180471,112.7819331
12/2/2019,112.7610418,112.7194252
12/9/2019,112.8318031,112.7092874
12/16/2019,112.5618325,112.8004039
12/23/2019,112.754683,112.8869726
12/30/2019,112.3818349,112.9575886
1/6/2020,112.5729423,112.6229018
1/13/2020,112.9229041,112.7174906
1/20/2020,112.9604384,112.7380235
1/27/2020,113.02532,112.7229712
2/3/2020,113.6519662,112.6982976
2/10/2020,114.4786305,114.9291215
2/17/2020,114.2687867,115.4884454
2/24/2020,114.2895112,114.6607127
3/2/2020,114.8002254,113.8529324
3/9/2020,115.9885337,114.5614648
3/16/2020,117.5637674,113.9000648
3/23/2020,112.8579209,113.4736049
3/30/2020,110.4968804,113.6935967
4/6/2020,114.680122,114.3407312
4/13/2020,114.9364448,114.5514795
4/20/2020,116.8689541,116.8051283
4/27/2020,117.213908,116.9911315
5/4/2020,117.3669118,117.2080778
5/11/2020,116.986951,117.3072872
5/18/2020,116.5783446,117.0273427
5/25/2020,116.9791754,117.2610476
6/1/2020,117.3915071,117.4483824
6/8/2020,117.6396537,117.6117223
6/15/2020,117.0605697,117.6402387
6/22/2020,117.5223995,117.8431057
6/29/2020,117.7876949,118.0622541
7/6/2020,118.0095955,118.2814436
7/13/2020,118.1988159,118.4507431
7/20/2020,118.4819394,118.4732262
7/27/2020,118.8566333,118.0893911
8/3/2020,119.255986,118.569582
8/10/2020,119.5599976,118.4020672
8/17/2020,119.5062138,118.1889234
8/24/2020,118.4742702,118.0330249
8/31/2020,118.6890326,118.0173399
9/7/2020,118.2536006,118.0064822
9/14/2020,118.1675622,117.8981057
9/21/2020,118.3766241,117.8325092
9/28/2020,118.2892648,117.8726449
10/5/2020,118.1988624,117.6612263
10/12/2020,117.9915598,117.5294454
10/19/2020,117.8049451,117.7357393
10/26/2020,117.9129319,117.6758284
11/2/2020,117.5831172,117.9174116
11/9/2020,117.2998254,117.9233554
11/16/2020,117.7479654,117.7377854
11/23/2020,117.6949682,117.9249525
11/30/2020,118.2257706,117.8936028
12/7/2020,118.295585,117.9634857
12/14/2020,117.7511575,117.9857401
12/21/2020,118.0196942,117.5452024
12/28/2020,117.8681488,117.5544568
1/4/2021,118.0073296,117.535599
1/11/2021,118.1984114,117.5330746
1/18/2021,117.3099192,117.1192342
