Date,y_true,y_pred
11/11/2019,15.60999965,15.4883654
11/18/2019,15.60999965,15.57365206
11/25/2019,15.57999992,15.61473859
12/2/2019,15.60999965,15.59774576
12/9/2019,15.31000042,15.59620114
12/16/2019,15.67000007,15.44392286
12/23/2019,15.86999988,15.56106046
12/30/2019,16.11000061,15.71354536
1/6/2020,16.07999993,15.93944157
1/13/2020,16.15999985,16.01746443
1/20/2020,15.86999989,16.0766054
1/27/2020,15.77000046,15.93413263
2/3/2020,15.10999966,15.81405621
2/10/2020,14.57999993,15.44013474
2/17/2020,14.52999973,14.96462457
2/24/2020,14.64999961,14.71731662
3/2/2020,14.77999973,14.71160361
3/9/2020,13.60999967,14.86715877
3/16/2020,13.35999965,13.88479459
3/23/2020,12.10999967,13.51317034
3/30/2020,10.93999958,12.77137779
